"templateId","pokemonId","type","type2","form","candyToEvolve","kmBuddyDistance","purificationStardustNeeded","baseStamina","baseAttack","baseDefense"
"V0710_POKEMON_PUMPKABOO_SUPER","PUMPKABOO","POKEMON_TYPE_GHOST","POKEMON_TYPE_GRASS","PUMPKABOO_SUPER",,5.0,,153,118,120
"V0711_POKEMON_GOURGEIST","GOURGEIST","POKEMON_TYPE_GHOST","POKEMON_TYPE_GRASS",,,5.0,,146,171,219
"V0711_POKEMON_GOURGEIST_AVERAGE","GOURGEIST","POKEMON_TYPE_GHOST","POKEMON_TYPE_GRASS","GOURGEIST_AVERAGE",,5.0,,163,175,213
"V0711_POKEMON_GOURGEIST_LARGE","GOURGEIST","POKEMON_TYPE_GHOST","POKEMON_TYPE_GRASS","GOURGEIST_LARGE",,5.0,,181,179,206
"V0711_POKEMON_GOURGEIST_SMALL","GOURGEIST","POKEMON_TYPE_GHOST","POKEMON_TYPE_GRASS","GOURGEIST_SMALL",,5.0,,146,171,219
"V0711_POKEMON_GOURGEIST_SUPER","GOURGEIST","POKEMON_TYPE_GHOST","POKEMON_TYPE_GRASS","GOURGEIST_SUPER",,5.0,,198,182,200
"V0712_POKEMON_BERGMITE","BERGMITE","POKEMON_TYPE_ICE",,,,3.0,,146,117,120
"V0713_POKEMON_AVALUGG","AVALUGG","POKEMON_TYPE_ICE",,,,3.0,,216,196,240
"V0713_POKEMON_AVALUGG_HISUIAN","AVALUGG","POKEMON_TYPE_ICE","POKEMON_TYPE_ROCK","AVALUGG_HISUIAN",,3.0,,216,214,238
"V0713_POKEMON_AVALUGG_NORMAL","AVALUGG","POKEMON_TYPE_ICE",,"AVALUGG_NORMAL",,3.0,,216,196,240
"V0714_POKEMON_NOIBAT","NOIBAT","POKEMON_TYPE_FLYING","POKEMON_TYPE_DRAGON",,,5.0,,120,83,73
"V0715_POKEMON_NOIVERN","NOIVERN","POKEMON_TYPE_FLYING","POKEMON_TYPE_DRAGON",,,5.0,,198,205,175
"V0716_POKEMON_XERNEAS","XERNEAS","POKEMON_TYPE_FAIRY",,,,20.0,,246,250,185
"V0717_POKEMON_YVELTAL","YVELTAL","POKEMON_TYPE_DARK","POKEMON_TYPE_FLYING",,,20.0,,246,250,185
"V0718_POKEMON_ZYGARDE","ZYGARDE","POKEMON_TYPE_DRAGON","POKEMON_TYPE_GROUND",,,20.0,,239,203,232
"V0718_POKEMON_ZYGARDE_COMPLETE","ZYGARDE","POKEMON_TYPE_DRAGON","POKEMON_TYPE_GROUND","ZYGARDE_COMPLETE",,20.0,,389,184,207
"V0718_POKEMON_ZYGARDE_COMPLETE_FIFTY_PERCENT","ZYGARDE","POKEMON_TYPE_DRAGON","POKEMON_TYPE_GROUND","ZYGARDE_COMPLETE_FIFTY_PERCENT",,20.0,,239,203,232
"V0718_POKEMON_ZYGARDE_COMPLETE_TEN_PERCENT","ZYGARDE","POKEMON_TYPE_DRAGON","POKEMON_TYPE_GROUND","ZYGARDE_COMPLETE_TEN_PERCENT",,20.0,,144,205,173
"V0718_POKEMON_ZYGARDE_FIFTY_PERCENT","ZYGARDE","POKEMON_TYPE_DRAGON","POKEMON_TYPE_GROUND","ZYGARDE_FIFTY_PERCENT",,20.0,,239,203,232
"V0718_POKEMON_ZYGARDE_TEN_PERCENT","ZYGARDE","POKEMON_TYPE_DRAGON","POKEMON_TYPE_GROUND","ZYGARDE_TEN_PERCENT",,20.0,,144,205,173
"V0719_POKEMON_DIANCIE","DIANCIE","POKEMON_TYPE_ROCK","POKEMON_TYPE_FAIRY",,,20.0,,137,190,285
"V0720_POKEMON_HOOPA","HOOPA","POKEMON_TYPE_PSYCHIC","POKEMON_TYPE_GHOST",,,20.0,,173,261,187
"V0720_POKEMON_HOOPA_CONFINED","HOOPA","POKEMON_TYPE_PSYCHIC","POKEMON_TYPE_GHOST","HOOPA_CONFINED",,20.0,,173,261,187
"V0720_POKEMON_HOOPA_UNBOUND","HOOPA","POKEMON_TYPE_PSYCHIC","POKEMON_TYPE_DARK","HOOPA_UNBOUND",,20.0,,173,311,191
"V0721_POKEMON_VOLCANION","VOLCANION","POKEMON_TYPE_FIRE","POKEMON_TYPE_WATER",,,20.0,,190,252,216
"V0722_POKEMON_ROWLET","ROWLET","POKEMON_TYPE_GRASS","POKEMON_TYPE_FLYING",,,3.0,,169,102,99
"V0723_POKEMON_DARTRIX","DARTRIX","POKEMON_TYPE_GRASS","POKEMON_TYPE_FLYING",,,3.0,,186,142,139
"V0724_POKEMON_DECIDUEYE","DECIDUEYE","POKEMON_TYPE_GRASS","POKEMON_TYPE_GHOST",,,3.0,,186,210,179
"V0724_POKEMON_DECIDUEYE_HISUIAN","DECIDUEYE","POKEMON_TYPE_GRASS","POKEMON_TYPE_FIGHTING","DECIDUEYE_HISUIAN",,3.0,,204,213,174
"V0724_POKEMON_DECIDUEYE_NORMAL","DECIDUEYE","POKEMON_TYPE_GRASS","POKEMON_TYPE_GHOST","DECIDUEYE_NORMAL",,3.0,,186,210,179
"V0725_POKEMON_LITTEN","LITTEN","POKEMON_TYPE_FIRE",,,,3.0,,128,128,79
"V0726_POKEMON_TORRACAT","TORRACAT","POKEMON_TYPE_FIRE",,,,3.0,,163,174,103
"V0727_POKEMON_INCINEROAR","INCINEROAR","POKEMON_TYPE_FIRE","POKEMON_TYPE_DARK",,,3.0,,216,214,175
"V0728_POKEMON_POPPLIO","POPPLIO","POKEMON_TYPE_WATER",,,,3.0,,137,120,103
"V0729_POKEMON_BRIONNE","BRIONNE","POKEMON_TYPE_WATER",,,,3.0,,155,168,145
"V0730_POKEMON_PRIMARINA","PRIMARINA","POKEMON_TYPE_WATER","POKEMON_TYPE_FAIRY",,,3.0,,190,232,195
"V0731_POKEMON_PIKIPEK","PIKIPEK","POKEMON_TYPE_NORMAL","POKEMON_TYPE_FLYING",,,1.0,,111,136,59
"V0732_POKEMON_TRUMBEAK","TRUMBEAK","POKEMON_TYPE_NORMAL","POKEMON_TYPE_FLYING",,,1.0,,146,159,100
"V0733_POKEMON_TOUCANNON","TOUCANNON","POKEMON_TYPE_NORMAL","POKEMON_TYPE_FLYING",,,1.0,,190,222,146
"V0734_POKEMON_YUNGOOS","YUNGOOS","POKEMON_TYPE_NORMAL",,,,1.0,,134,122,56
"V0735_POKEMON_GUMSHOOS","GUMSHOOS","POKEMON_TYPE_NORMAL",,,,1.0,,204,194,113
"V0736_POKEMON_GRUBBIN","GRUBBIN","POKEMON_TYPE_BUG",,,,1.0,,132,115,85
"V0737_POKEMON_CHARJABUG","CHARJABUG","POKEMON_TYPE_BUG","POKEMON_TYPE_ELECTRIC",,,1.0,,149,145,161
"V0738_POKEMON_VIKAVOLT","VIKAVOLT","POKEMON_TYPE_BUG","POKEMON_TYPE_ELECTRIC",,,1.0,,184,254,158
"V0739_POKEMON_CRABRAWLER","CRABRAWLER","POKEMON_TYPE_FIGHTING",,,,3.0,,132,150,104
"V0740_POKEMON_CRABOMINABLE","CRABOMINABLE","POKEMON_TYPE_FIGHTING","POKEMON_TYPE_ICE",,,3.0,,219,231,138
"V0741_POKEMON_ORICORIO","ORICORIO","POKEMON_TYPE_FIRE","POKEMON_TYPE_FLYING",,,3.0,,181,196,145
"V0741_POKEMON_ORICORIO_BAILE","ORICORIO","POKEMON_TYPE_FIRE","POKEMON_TYPE_FLYING","ORICORIO_BAILE",,3.0,,181,196,145
"V0741_POKEMON_ORICORIO_PAU","ORICORIO","POKEMON_TYPE_PSYCHIC","POKEMON_TYPE_FLYING","ORICORIO_PAU",,3.0,,181,196,145
"V0741_POKEMON_ORICORIO_POMPOM","ORICORIO","POKEMON_TYPE_ELECTRIC","POKEMON_TYPE_FLYING","ORICORIO_POMPOM",,3.0,,181,196,145
"V0741_POKEMON_ORICORIO_SENSU","ORICORIO","POKEMON_TYPE_GHOST","POKEMON_TYPE_FLYING","ORICORIO_SENSU",,3.0,,181,196,145
"V0742_POKEMON_CUTIEFLY","CUTIEFLY","POKEMON_TYPE_BUG","POKEMON_TYPE_FAIRY",,,1.0,,120,110,81
"V0743_POKEMON_RIBOMBEE","RIBOMBEE","POKEMON_TYPE_BUG","POKEMON_TYPE_FAIRY",,,1.0,,155,198,146
"V0744_POKEMON_ROCKRUFF","ROCKRUFF","POKEMON_TYPE_ROCK",,,,5.0,,128,117,78
"V0744_POKEMON_ROCKRUFF_DUSK","ROCKRUFF","POKEMON_TYPE_ROCK",,"ROCKRUFF_DUSK",,5.0,,128,117,78
"V0744_POKEMON_ROCKRUFF_NORMAL","ROCKRUFF","POKEMON_TYPE_ROCK",,"ROCKRUFF_NORMAL",,5.0,,128,117,78
"V0745_POKEMON_LYCANROC","LYCANROC","POKEMON_TYPE_ROCK",,,,5.0,,181,231,140
"V0745_POKEMON_LYCANROC_DUSK","LYCANROC","POKEMON_TYPE_ROCK",,"LYCANROC_DUSK",,5.0,,181,234,139
"V0745_POKEMON_LYCANROC_MIDDAY","LYCANROC","POKEMON_TYPE_ROCK",,"LYCANROC_MIDDAY",,5.0,,181,231,140
"V0745_POKEMON_LYCANROC_MIDNIGHT","LYCANROC","POKEMON_TYPE_ROCK",,"LYCANROC_MIDNIGHT",,5.0,,198,218,152
"V0746_POKEMON_WISHIWASHI","WISHIWASHI","POKEMON_TYPE_WATER",,,,1.0,,128,46,43
"V0746_POKEMON_WISHIWASHI_SCHOOL","WISHIWASHI","POKEMON_TYPE_WATER",,"WISHIWASHI_SCHOOL",,1.0,,128,255,242
"V0746_POKEMON_WISHIWASHI_SOLO","WISHIWASHI","POKEMON_TYPE_WATER",,"WISHIWASHI_SOLO",,1.0,,128,46,43
"V0747_POKEMON_MAREANIE","MAREANIE","POKEMON_TYPE_POISON","POKEMON_TYPE_WATER",,,3.0,,137,98,110
"V0748_POKEMON_TOXAPEX","TOXAPEX","POKEMON_TYPE_POISON","POKEMON_TYPE_WATER",,,3.0,,137,114,273
"V0749_POKEMON_MUDBRAY","MUDBRAY","POKEMON_TYPE_GROUND",,,,3.0,,172,175,121
"V0750_POKEMON_MUDSDALE","MUDSDALE","POKEMON_TYPE_GROUND",,,,3.0,,225,214,174
"V0751_POKEMON_DEWPIDER","DEWPIDER","POKEMON_TYPE_WATER","POKEMON_TYPE_BUG",,,3.0,,116,72,117
"V0752_POKEMON_ARAQUANID","ARAQUANID","POKEMON_TYPE_WATER","POKEMON_TYPE_BUG",,,3.0,,169,126,219
"V0753_POKEMON_FOMANTIS","FOMANTIS","POKEMON_TYPE_GRASS",,,,3.0,,120,100,64
"V0754_POKEMON_LURANTIS","LURANTIS","POKEMON_TYPE_GRASS",,,,3.0,,172,192,169
"V0755_POKEMON_MORELULL","MORELULL","POKEMON_TYPE_GRASS","POKEMON_TYPE_FAIRY",,,3.0,,120,108,119
"V0756_POKEMON_SHIINOTIC","SHIINOTIC","POKEMON_TYPE_GRASS","POKEMON_TYPE_FAIRY",,,3.0,,155,154,168
"V0757_POKEMON_SALANDIT","SALANDIT","POKEMON_TYPE_POISON","POKEMON_TYPE_FIRE",,,3.0,,134,136,80
"V0758_POKEMON_SALAZZLE","SALAZZLE","POKEMON_TYPE_POISON","POKEMON_TYPE_FIRE",,,3.0,,169,228,130
"V0759_POKEMON_STUFFUL","STUFFUL","POKEMON_TYPE_NORMAL","POKEMON_TYPE_FIGHTING",,,1.0,,172,136,95
"V0760_POKEMON_BEWEAR","BEWEAR","POKEMON_TYPE_NORMAL","POKEMON_TYPE_FIGHTING",,,1.0,,260,226,141
"V0761_POKEMON_BOUNSWEET","BOUNSWEET","POKEMON_TYPE_GRASS",,,,3.0,,123,55,69
"V0762_POKEMON_STEENEE","STEENEE","POKEMON_TYPE_GRASS",,,,3.0,,141,78,94
"V0763_POKEMON_TSAREENA","TSAREENA","POKEMON_TYPE_GRASS",,,,3.0,,176,222,195
"V0764_POKEMON_COMFEY","COMFEY","POKEMON_TYPE_FAIRY",,,,3.0,,139,165,215
"V0765_POKEMON_ORANGURU","ORANGURU","POKEMON_TYPE_NORMAL","POKEMON_TYPE_PSYCHIC",,,3.0,,207,168,192
"V0766_POKEMON_PASSIMIAN","PASSIMIAN","POKEMON_TYPE_FIGHTING",,,,3.0,,225,222,160
"V0767_POKEMON_WIMPOD","WIMPOD","POKEMON_TYPE_BUG","POKEMON_TYPE_WATER",,,1.0,,93,67,74
"V0768_POKEMON_GOLISOPOD","GOLISOPOD","POKEMON_TYPE_BUG","POKEMON_TYPE_WATER",,,1.0,,181,218,226
"V0769_POKEMON_SANDYGAST","SANDYGAST","POKEMON_TYPE_GHOST","POKEMON_TYPE_GROUND",,,3.0,,146,120,118
"V0770_POKEMON_PALOSSAND","PALOSSAND","POKEMON_TYPE_GHOST","POKEMON_TYPE_GROUND",,,3.0,,198,178,178
"V0771_POKEMON_PYUKUMUKU","PYUKUMUKU","POKEMON_TYPE_WATER",,,,3.0,,146,97,224
"V0772_POKEMON_TYPE_NULL","TYPE_NULL","POKEMON_TYPE_NORMAL",,,,20.0,,216,184,184
"V0773_POKEMON_SILVALLY","SILVALLY","POKEMON_TYPE_NORMAL",,,,20.0,,216,198,198
"V0773_POKEMON_SILVALLY_BUG","SILVALLY","POKEMON_TYPE_BUG",,"SILVALLY_BUG",,20.0,,216,198,198
"V0773_POKEMON_SILVALLY_DARK","SILVALLY","POKEMON_TYPE_DARK",,"SILVALLY_DARK",,20.0,,216,198,198
"V0773_POKEMON_SILVALLY_DRAGON","SILVALLY","POKEMON_TYPE_DRAGON",,"SILVALLY_DRAGON",,20.0,,216,198,198
"V0773_POKEMON_SILVALLY_ELECTRIC","SILVALLY","POKEMON_TYPE_ELECTRIC",,"SILVALLY_ELECTRIC",,20.0,,216,198,198
"V0773_POKEMON_SILVALLY_FAIRY","SILVALLY","POKEMON_TYPE_FAIRY",,"SILVALLY_FAIRY",,20.0,,216,198,198
"V0773_POKEMON_SILVALLY_FIGHTING","SILVALLY","POKEMON_TYPE_FIGHTING",,"SILVALLY_FIGHTING",,20.0,,216,198,198
"V0773_POKEMON_SILVALLY_FIRE","SILVALLY","POKEMON_TYPE_FIRE",,"SILVALLY_FIRE",,20.0,,216,198,198
"V0773_POKEMON_SILVALLY_FLYING","SILVALLY","POKEMON_TYPE_FLYING",,"SILVALLY_FLYING",,20.0,,216,198,198
"V0773_POKEMON_SILVALLY_GHOST","SILVALLY","POKEMON_TYPE_GHOST",,"SILVALLY_GHOST",,20.0,,216,198,198
"V0773_POKEMON_SILVALLY_GRASS","SILVALLY","POKEMON_TYPE_GRASS",,"SILVALLY_GRASS",,20.0,,216,198,198
"V0773_POKEMON_SILVALLY_GROUND","SILVALLY","POKEMON_TYPE_GROUND",,"SILVALLY_GROUND",,20.0,,216,198,198
"V0773_POKEMON_SILVALLY_ICE","SILVALLY","POKEMON_TYPE_ICE",,"SILVALLY_ICE",,20.0,,216,198,198
"V0773_POKEMON_SILVALLY_NORMAL","SILVALLY","POKEMON_TYPE_NORMAL",,"SILVALLY_NORMAL",,20.0,,216,198,198
"V0773_POKEMON_SILVALLY_POISON","SILVALLY","POKEMON_TYPE_POISON",,"SILVALLY_POISON",,20.0,,216,198,198
"V0773_POKEMON_SILVALLY_PSYCHIC","SILVALLY","POKEMON_TYPE_PSYCHIC",,"SILVALLY_PSYCHIC",,20.0,,216,198,198
"V0773_POKEMON_SILVALLY_ROCK","SILVALLY","POKEMON_TYPE_ROCK",,"SILVALLY_ROCK",,20.0,,216,198,198
"V0773_POKEMON_SILVALLY_STEEL","SILVALLY","POKEMON_TYPE_STEEL",,"SILVALLY_STEEL",,20.0,,216,198,198
"V0773_POKEMON_SILVALLY_WATER","SILVALLY","POKEMON_TYPE_WATER",,"SILVALLY_WATER",,20.0,,216,198,198
"V0774_POKEMON_MINIOR","MINIOR","POKEMON_TYPE_ROCK","POKEMON_TYPE_FLYING",,,3.0,,155,116,194
"V0774_POKEMON_MINIOR_BLUE","MINIOR","POKEMON_TYPE_ROCK","POKEMON_TYPE_FLYING","MINIOR_BLUE",,3.0,,155,218,131
"V0774_POKEMON_MINIOR_GREEN","MINIOR","POKEMON_TYPE_ROCK","POKEMON_TYPE_FLYING","MINIOR_GREEN",,3.0,,155,218,131
"V0774_POKEMON_MINIOR_INDIGO","MINIOR","POKEMON_TYPE_ROCK","POKEMON_TYPE_FLYING","MINIOR_INDIGO",,3.0,,155,218,131
"V0774_POKEMON_MINIOR_ORANGE","MINIOR","POKEMON_TYPE_ROCK","POKEMON_TYPE_FLYING","MINIOR_ORANGE",,3.0,,155,218,131
"V0774_POKEMON_MINIOR_RED","MINIOR","POKEMON_TYPE_ROCK","POKEMON_TYPE_FLYING","MINIOR_RED",,3.0,,155,218,131
"V0774_POKEMON_MINIOR_VIOLET","MINIOR","POKEMON_TYPE_ROCK","POKEMON_TYPE_FLYING","MINIOR_VIOLET",,3.0,,155,218,131
"V0774_POKEMON_MINIOR_YELLOW","MINIOR","POKEMON_TYPE_ROCK","POKEMON_TYPE_FLYING","MINIOR_YELLOW",,3.0,,155,218,131
"V0775_POKEMON_KOMALA","KOMALA","POKEMON_TYPE_NORMAL",,,,3.0,,163,216,165
"V0776_POKEMON_TURTONATOR","TURTONATOR","POKEMON_TYPE_FIRE","POKEMON_TYPE_DRAGON",,,5.0,,155,165,215
"V0777_POKEMON_TOGEDEMARU","TOGEDEMARU","POKEMON_TYPE_ELECTRIC","POKEMON_TYPE_STEEL",,,3.0,,163,190,145
"V0778_POKEMON_MIMIKYU","MIMIKYU","POKEMON_TYPE_GHOST","POKEMON_TYPE_FAIRY",,,5.0,,146,177,199
"V0778_POKEMON_MIMIKYU_BUSTED","MIMIKYU","POKEMON_TYPE_GHOST","POKEMON_TYPE_FAIRY","MIMIKYU_BUSTED",,5.0,,146,177,199
"V0778_POKEMON_MIMIKYU_DISGUISED","MIMIKYU","POKEMON_TYPE_GHOST","POKEMON_TYPE_FAIRY","MIMIKYU_DISGUISED",,5.0,,146,177,199
"V0779_POKEMON_BRUXISH","BRUXISH","POKEMON_TYPE_WATER","POKEMON_TYPE_PSYCHIC",,,3.0,,169,208,145
"V0780_POKEMON_DRAMPA","DRAMPA","POKEMON_TYPE_NORMAL","POKEMON_TYPE_DRAGON",,,5.0,,186,231,164
"V0781_POKEMON_DHELMISE","DHELMISE","POKEMON_TYPE_GHOST","POKEMON_TYPE_GRASS",,,5.0,,172,233,179
"V0782_POKEMON_JANGMO_O","JANGMO_O","POKEMON_TYPE_DRAGON",,,,5.0,,128,102,108
"V0783_POKEMON_HAKAMO_O","HAKAMO_O","POKEMON_TYPE_DRAGON","POKEMON_TYPE_FIGHTING",,,5.0,,146,145,162
"V0784_POKEMON_KOMMO_O","KOMMO_O","POKEMON_TYPE_DRAGON","POKEMON_TYPE_FIGHTING",,,5.0,,181,222,240
"V0785_POKEMON_TAPU_KOKO","TAPU_KOKO","POKEMON_TYPE_ELECTRIC","POKEMON_TYPE_FAIRY",,,20.0,,172,250,181
"V0786_POKEMON_TAPU_LELE","TAPU_LELE","POKEMON_TYPE_PSYCHIC","POKEMON_TYPE_FAIRY",,,20.0,,172,259,208
"V0787_POKEMON_TAPU_BULU","TAPU_BULU","POKEMON_TYPE_GRASS","POKEMON_TYPE_FAIRY",,,20.0,,172,249,215
"V0788_POKEMON_TAPU_FINI","TAPU_FINI","POKEMON_TYPE_WATER","POKEMON_TYPE_FAIRY",,,20.0,,172,189,254
"V0789_POKEMON_COSMOG","COSMOG","POKEMON_TYPE_PSYCHIC",,,,20.0,,125,54,57
"V0790_POKEMON_COSMOEM","COSMOEM","POKEMON_TYPE_PSYCHIC",,,,20.0,,125,54,242
"V0791_POKEMON_SOLGALEO","SOLGALEO","POKEMON_TYPE_PSYCHIC","POKEMON_TYPE_STEEL",,,20.0,,264,255,191
"V0792_POKEMON_LUNALA","LUNALA","POKEMON_TYPE_PSYCHIC","POKEMON_TYPE_GHOST",,,20.0,,264,255,191
"V0793_POKEMON_NIHILEGO","NIHILEGO","POKEMON_TYPE_ROCK","POKEMON_TYPE_POISON",,,20.0,,240,249,210
"V0794_POKEMON_BUZZWOLE","BUZZWOLE","POKEMON_TYPE_BUG","POKEMON_TYPE_FIGHTING",,,20.0,,216,236,196
"V0795_POKEMON_PHEROMOSA","PHEROMOSA","POKEMON_TYPE_BUG","POKEMON_TYPE_FIGHTING",,,20.0,,174,316,85
"V0796_POKEMON_XURKITREE","XURKITREE","POKEMON_TYPE_ELECTRIC",,,,20.0,,195,330,144
"V0797_POKEMON_CELESTEELA","CELESTEELA","POKEMON_TYPE_STEEL","POKEMON_TYPE_FLYING",,,20.0,,219,207,199
"V0798_POKEMON_KARTANA","KARTANA","POKEMON_TYPE_GRASS","POKEMON_TYPE_STEEL",,,20.0,,139,323,182
"V0799_POKEMON_GUZZLORD","GUZZLORD","POKEMON_TYPE_DARK","POKEMON_TYPE_DRAGON",,,20.0,,440,188,99
"V0800_POKEMON_NECROZMA","NECROZMA","POKEMON_TYPE_PSYCHIC",,,,20.0,,219,251,195
"V0800_POKEMON_NECROZMA_DAWN_WINGS","NECROZMA","POKEMON_TYPE_PSYCHIC","POKEMON_TYPE_GHOST","NECROZMA_DAWN_WINGS",,20.0,,200,277,220
"V0800_POKEMON_NECROZMA_DUSK_MANE","NECROZMA","POKEMON_TYPE_PSYCHIC","POKEMON_TYPE_STEEL","NECROZMA_DUSK_MANE",,20.0,,200,277,220
"V0800_POKEMON_NECROZMA_NORMAL","NECROZMA","POKEMON_TYPE_PSYCHIC",,"NECROZMA_NORMAL",,20.0,,219,251,195
"V0800_POKEMON_NECROZMA_ULTRA","NECROZMA","POKEMON_TYPE_PSYCHIC","POKEMON_TYPE_DRAGON","NECROZMA_ULTRA",,20.0,,200,337,196
"V0801_POKEMON_MAGEARNA","MAGEARNA","POKEMON_TYPE_STEEL","POKEMON_TYPE_FAIRY",,,20.0,,190,246,225
"V0801_POKEMON_MAGEARNA_NORMAL","MAGEARNA","POKEMON_TYPE_STEEL","POKEMON_TYPE_FAIRY","MAGEARNA_NORMAL",,20.0,,190,246,225
"V0801_POKEMON_MAGEARNA_ORIGINAL_COLOR","MAGEARNA","POKEMON_TYPE_STEEL","POKEMON_TYPE_FAIRY","MAGEARNA_ORIGINAL_COLOR",,20.0,,190,246,225
"V0802_POKEMON_MARSHADOW","MARSHADOW","POKEMON_TYPE_FIGHTING","POKEMON_TYPE_GHOST",,,20.0,,207,265,190
"V0803_POKEMON_POIPOLE","POIPOLE","POKEMON_TYPE_POISON",,,,20.0,,167,145,133
"V0804_POKEMON_NAGANADEL","NAGANADEL","POKEMON_TYPE_POISON","POKEMON_TYPE_DRAGON",,,20.0,,177,263,159
"V0805_POKEMON_STAKATAKA","STAKATAKA","POKEMON_TYPE_ROCK","POKEMON_TYPE_STEEL",,,20.0,,156,213,298
"V0806_POKEMON_BLACEPHALON","BLACEPHALON","POKEMON_TYPE_FIRE","POKEMON_TYPE_GHOST",,,20.0,,142,315,148
"V0807_POKEMON_ZERAORA","ZERAORA","POKEMON_TYPE_ELECTRIC",,,,20.0,,204,252,177
"V0808_POKEMON_MELTAN","MELTAN","POKEMON_TYPE_STEEL",,,25,20.0,,130,118,99
"V0809_POKEMON_MELMETAL","MELMETAL","POKEMON_TYPE_STEEL",,,25,20.0,,264,226,190
"V0810_POKEMON_GROOKEY","GROOKEY","POKEMON_TYPE_GRASS",,,,3.0,,137,122,91
"V0811_POKEMON_THWACKEY","THWACKEY","POKEMON_TYPE_GRASS",,,,3.0,,172,165,134
"V0812_POKEMON_RILLABOOM","RILLABOOM","POKEMON_TYPE_GRASS",,,,3.0,,225,239,168
"V0813_POKEMON_SCORBUNNY","SCORBUNNY","POKEMON_TYPE_FIRE",,,,3.0,,137,132,79
"V0814_POKEMON_RABOOT","RABOOT","POKEMON_TYPE_FIRE",,,,3.0,,163,170,125
"V0815_POKEMON_CINDERACE","CINDERACE","POKEMON_TYPE_FIRE",,,,3.0,,190,238,163
"V0816_POKEMON_SOBBLE","SOBBLE","POKEMON_TYPE_WATER",,,,3.0,,137,132,79
"V0817_POKEMON_DRIZZILE","DRIZZILE","POKEMON_TYPE_WATER",,,,3.0,,163,186,113
"V0818_POKEMON_INTELEON","INTELEON","POKEMON_TYPE_WATER",,,,3.0,,172,262,142
"V0819_POKEMON_SKWOVET","SKWOVET","POKEMON_TYPE_NORMAL",,,,1.0,,172,95,86
"V0820_POKEMON_GREEDENT","GREEDENT","POKEMON_TYPE_NORMAL",,,,1.0,,260,160,156
"V0821_POKEMON_ROOKIDEE","ROOKIDEE","POKEMON_TYPE_FLYING",,,,1.0,,116,88,67
"V0822_POKEMON_CORVISQUIRE","CORVISQUIRE","POKEMON_TYPE_FLYING",,,,1.0,,169,129,110
"V0823_POKEMON_CORVIKNIGHT","CORVIKNIGHT","POKEMON_TYPE_FLYING","POKEMON_TYPE_STEEL",,,1.0,,221,163,192
"V0824_POKEMON_BLIPBUG","BLIPBUG","POKEMON_TYPE_BUG",,,,1.0,,93,46,67
"V0825_POKEMON_DOTTLER","DOTTLER","POKEMON_TYPE_BUG","POKEMON_TYPE_PSYCHIC",,,1.0,,137,87,157
"V0826_POKEMON_ORBEETLE","ORBEETLE","POKEMON_TYPE_BUG","POKEMON_TYPE_PSYCHIC",,,1.0,,155,156,240
"V0827_POKEMON_NICKIT","NICKIT","POKEMON_TYPE_DARK",,,,1.0,,120,85,82
"V0828_POKEMON_THIEVUL","THIEVUL","POKEMON_TYPE_DARK",,,,1.0,,172,172,164
"V0829_POKEMON_GOSSIFLEUR","GOSSIFLEUR","POKEMON_TYPE_GRASS",,,,3.0,,120,70,104
"V0830_POKEMON_ELDEGOSS","ELDEGOSS","POKEMON_TYPE_GRASS",,,,3.0,,155,148,211
"V0831_POKEMON_WOOLOO","WOOLOO","POKEMON_TYPE_NORMAL",,,,3.0,,123,76,97
"V0832_POKEMON_DUBWOOL","DUBWOOL","POKEMON_TYPE_NORMAL",,,,3.0,,176,159,198
"V0833_POKEMON_CHEWTLE","CHEWTLE","POKEMON_TYPE_WATER",,,,3.0,,137,114,85
"V0834_POKEMON_DREDNAW","DREDNAW","POKEMON_TYPE_WATER","POKEMON_TYPE_ROCK",,,3.0,,207,213,164
"V0835_POKEMON_YAMPER","YAMPER","POKEMON_TYPE_ELECTRIC",,,,1.0,,153,80,90
"V0836_POKEMON_BOLTUND","BOLTUND","POKEMON_TYPE_ELECTRIC",,,,1.0,,170,197,131
"V0837_POKEMON_ROLYCOLY","ROLYCOLY","POKEMON_TYPE_ROCK",,,,3.0,,102,73,91
"V0838_POKEMON_CARKOL","CARKOL","POKEMON_TYPE_ROCK","POKEMON_TYPE_FIRE",,,3.0,,190,114,157
"V0839_POKEMON_COALOSSAL","COALOSSAL","POKEMON_TYPE_ROCK","POKEMON_TYPE_FIRE",,,3.0,,242,146,198
"V0840_POKEMON_APPLIN","APPLIN","POKEMON_TYPE_GRASS","POKEMON_TYPE_DRAGON",,,5.0,,120,71,116
"V0841_POKEMON_FLAPPLE","FLAPPLE","POKEMON_TYPE_GRASS","POKEMON_TYPE_DRAGON",,,5.0,,172,214,144
"V0842_POKEMON_APPLETUN","APPLETUN","POKEMON_TYPE_GRASS","POKEMON_TYPE_DRAGON",,,5.0,,242,178,146
"V0843_POKEMON_SILICOBRA","SILICOBRA","POKEMON_TYPE_GROUND",,,,3.0,,141,103,123
"V0844_POKEMON_SANDACONDA","SANDACONDA","POKEMON_TYPE_GROUND",,,,3.0,,176,202,207
"V0845_POKEMON_CRAMORANT","CRAMORANT","POKEMON_TYPE_FLYING","POKEMON_TYPE_WATER",,,3.0,,172,173,163
"V0846_POKEMON_ARROKUDA","ARROKUDA","POKEMON_TYPE_WATER",,,,3.0,,121,118,72
